sim,time,trap.id,nmales,ntrees,type,lure
2720,73,26,104,8,grid,20
2721,67,69,31,9,grid,20
2722,76,26,160,18,grid,20
2723,66,29,16,8,grid,20
2724,73,62,90,24,grid,20
2725,57,36,15,6,grid,20
2726,72,69,117,12,grid,20
2727,52,79,14,7,grid,20
2728,76,51,161,29,grid,20
2729,81,26,257,18,grid,20
2730,76,38,166,45,grid,20
2731,60,78,11,8,grid,20
2732,51,69,11,6,grid,20
2733,75,73,53,50,grid,20
2734,68,27,24,20,grid,20
2735,77,68,162,17,grid,20
2736,76,47,179,18,grid,20
2737,57,26,13,6,grid,20
2738,76,49,167,18,grid,20
2739,43,60,3,5,grid,20
2740,71,69,107,10,grid,20
2741,79,7,238,9,grid,20
2742,78,68,183,17,grid,20
2743,78,27,189,44,grid,20
2744,70,27,70,14,grid,20
2745,87,38,280,15,grid,20
2746,89,80,310,14,grid,20
2747,76,36,158,15,grid,20
2748,35,72,1,3,grid,20
2749,82,39,246,45,grid,20
2750,71,27,75,16,grid,20
2751,72,68,103,11,grid,20
2752,81,73,250,28,grid,20
2753,77,28,170,20,grid,20
2754,71,38,90,9,grid,20
2755,54,37,21,10,grid,20
2756,54,51,17,9,grid,20
2757,77,36,210,22,grid,20
2758,53,70,24,5,grid,20
2759,65,28,9,13,grid,20
2760,69,79,48,9,grid,20
2761,87,59,229,10,grid,20
2762,74,72,146,23,grid,20
2763,82,79,265,19,grid,20
2764,79,69,213,15,grid,20
2765,76,80,53,59,grid,20
2766,77,59,182,13,grid,20
2767,72,100,19,21,grid,20
2768,68,29,49,18,grid,20
2769,55,69,5,6,grid,20
2770,80,82,287,190,grid,20
2771,70,36,76,16,grid,20
2772,76,69,167,14,grid,20
2773,53,80,10,5,grid,20
2774,74,62,115,26,grid,20
2775,76,59,157,10,grid,20
2776,68,69,34,7,grid,20
2777,73,72,27,31,grid,20
2778,67,62,22,11,grid,20
2779,52,28,22,10,grid,20
2780,88,8,292,47,grid,20
2781,62,10,18,13,grid,20
2782,77,18,166,53,grid,20
2783,72,39,115,14,grid,20
2784,70,69,65,10,grid,20
2785,67,16,31,5,grid,20
2786,78,69,202,16,grid,20
2787,54,17,20,8,grid,20
2788,74,58,135,9,grid,20
2789,74,62,139,29,grid,20
2790,81,45,246,52,grid,20
2791,80,78,228,13,grid,20
2792,77,69,177,11,grid,20
2793,67,73,13,11,grid,20
2794,70,69,81,14,grid,20
2795,70,18,70,30,grid,20
2796,75,68,140,18,grid,20
2797,68,37,41,21,grid,20
2798,69,38,60,14,grid,20
2799,73,69,112,15,grid,20
2800,62,67,15,5,grid,20
2801,82,69,283,18,grid,20
2802,71,79,95,12,grid,20
2803,76,69,165,12,grid,20
2804,64,90,16,6,grid,20
2805,77,13,170,33,grid,20
2806,69,62,51,17,grid,20
2807,78,69,177,18,grid,20
2808,59,19,10,9,grid,20
2809,83,28,278,57,grid,20
2810,80,100,275,199,grid,20
2811,79,70,200,19,grid,20
2812,76,69,151,17,grid,20
2813,70,38,74,12,grid,20
2814,88,69,292,17,grid,20
2815,78,71,198,36,grid,20
2816,52,69,21,5,grid,20
2817,80,48,221,18,grid,20
2818,80,37,239,45,grid,20
2819,70,34,68,31,grid,20
2820,75,50,155,17,grid,20
2821,56,58,8,8,grid,20
2822,66,19,16,6,grid,20
2823,74,26,111,15,grid,20
2824,76,57,53,46,grid,20
2825,50,69,14,6,grid,20
2826,78,100,261,172,grid,20
2827,72,62,125,21,grid,20
2828,75,38,134,22,grid,20
2829,69,69,49,12,grid,20
2830,75,69,142,12,grid,20
2831,72,28,111,42,grid,20
2832,76,38,166,45,grid,20
2833,86,18,290,39,grid,20
2834,67,49,29,18,grid,20
2835,72,49,107,14,grid,20
2836,72,62,100,25,grid,20
2837,70,28,65,13,grid,20
2838,73,37,110,36,grid,20
2839,70,35,70,20,grid,20
2840,67,38,21,13,grid,20
2841,57,26,12,4,grid,20
2842,68,28,43,22,grid,20
2843,75,27,156,16,grid,20
2844,70,38,71,16,grid,20
2845,75,63,162,27,grid,20
2846,66,80,25,6,grid,20
2847,72,36,84,16,grid,20
2848,45,59,6,4,grid,20
2849,78,72,272,187,grid,20
2850,75,69,145,13,grid,20
2851,82,18,248,29,grid,20
2852,79,28,232,18,grid,20
2853,63,84,5,8,grid,20
2854,53,18,15,8,grid,20
2855,72,70,103,11,grid,20
2856,77,72,214,34,grid,20
2857,72,69,82,15,grid,20
2858,73,72,29,27,grid,20
2859,75,69,157,13,grid,20
2860,68,69,38,6,grid,20
2861,85,72,255,41,grid,20
2862,72,69,97,17,grid,20
2863,70,38,82,14,grid,20
2864,68,69,39,13,grid,20
2865,76,69,161,14,grid,20
2866,80,69,223,17,grid,20
2867,78,10,178,32,grid,20
2868,36,94,3,3,grid,20
2869,61,69,10,5,grid,20
2870,74,39,153,12,grid,20
2871,79,70,206,11,grid,20
2872,71,69,88,16,grid,20
2873,42,75,7,3,grid,20
2874,73,69,129,11,grid,20
2875,83,62,265,32,grid,20
2876,75,69,144,14,grid,20
2877,72,62,86,29,grid,20
2878,52,80,13,4,grid,20
2879,71,70,88,11,grid,20
2880,73,70,107,14,grid,20
2881,74,48,130,11,grid,20
2882,71,25,83,23,grid,20
2883,58,39,13,7,grid,20
2884,70,39,72,10,grid,20
2885,76,69,177,11,grid,20
2886,44,28,4,4,grid,20
2887,82,39,266,20,grid,20
2888,79,62,289,161,grid,20
2889,68,28,35,27,grid,20
2890,60,71,7,6,grid,20
2891,68,69,39,11,grid,20
2892,75,37,148,31,grid,20
2893,78,72,241,155,grid,20
2894,71,69,76,10,grid,20
2895,72,69,78,11,grid,20
2896,79,91,278,193,grid,20
2897,77,69,180,13,grid,20
2898,60,8,12,10,grid,20
2899,54,79,14,6,grid,20
2900,65,36,17,6,grid,20
2901,75,78,141,15,grid,20
2902,70,88,12,24,grid,20
2903,62,25,20,5,grid,20
2904,78,68,206,13,grid,20
2905,79,37,226,14,grid,20
2906,70,60,71,10,grid,20
2907,72,26,106,11,grid,20
2908,59,90,16,5,grid,20
2909,62,34,9,6,grid,20
2910,72,49,89,10,grid,20
2911,70,28,72,31,grid,20
2912,73,59,113,9,grid,20
