sim,time,trap.id,nmales,ntrees,type,lure
476,67,96,23,13,eff,50
477,51,69,14,6,eff,50
478,48,13,6,5,eff,50
479,46,10,4,3,eff,50
480,49,22,3,5,eff,50
481,62,100,10,5,eff,50
482,58,46,17,9,eff,50
483,53,69,9,6,eff,50
484,39,43,3,2,eff,50
485,46,46,6,5,eff,50
486,36,1,1,1,eff,50
487,53,97,8,5,eff,50
488,42,92,2,2,eff,50
489,65,91,19,4,eff,50
490,53,100,15,5,eff,50
491,50,96,18,9,eff,50
492,48,61,5,4,eff,50
493,62,43,18,6,eff,50
494,55,74,11,5,eff,50
495,50,53,17,13,eff,50
496,51,98,16,8,eff,50
497,58,2,16,8,eff,50
498,70,32,14,15,eff,50
499,75,51,51,48,eff,50
500,62,44,17,5,eff,50
501,58,65,16,12,eff,50
502,52,43,17,6,eff,50
503,65,36,8,6,eff,50
504,47,71,5,9,eff,50
505,58,48,12,9,eff,50
506,52,41,7,5,eff,50
507,69,4,48,24,eff,50
508,41,61,1,3,eff,50
509,55,10,11,4,eff,50
510,53,33,20,5,eff,50
511,51,61,10,10,eff,50
512,67,19,26,6,eff,50
513,50,89,11,13,eff,50
514,53,14,17,10,eff,50
515,62,50,7,10,eff,50
516,61,8,8,5,eff,50
517,43,23,4,4,eff,50
518,50,98,8,7,eff,50
519,78,10,234,17,eff,50
520,70,61,56,7,eff,50
521,48,74,5,3,eff,50
522,67,96,23,12,eff,50
523,46,4,3,4,eff,50
524,54,43,14,8,eff,50
525,51,92,19,7,eff,50
526,63,12,9,4,eff,50
527,69,30,52,9,eff,50
528,49,35,4,13,eff,50
529,50,87,10,7,eff,50
530,63,36,19,6,eff,50
531,68,61,43,9,eff,50
532,60,48,17,5,eff,50
533,50,96,3,2,eff,50
534,62,43,7,4,eff,50
535,40,6,2,3,eff,50
536,57,74,14,6,eff,50
537,50,96,10,8,eff,50
538,47,96,7,6,eff,50
539,68,98,42,12,eff,50
540,71,21,78,13,eff,50
541,44,69,2,2,eff,50
542,57,98,14,15,eff,50
543,53,14,7,8,eff,50
544,46,44,4,5,eff,50
545,56,82,5,8,eff,50
546,48,89,7,4,eff,50
547,50,21,16,6,eff,50
548,54,43,18,6,eff,50
549,51,24,9,4,eff,50
550,68,2,42,12,eff,50
551,44,43,7,3,eff,50
552,54,76,18,6,eff,50
553,56,49,15,2,eff,50
554,65,13,11,8,eff,50
555,73,32,36,30,eff,50
556,45,100,8,2,eff,50
557,48,61,8,5,eff,50
558,54,21,8,8,eff,50
559,52,19,16,12,eff,50
560,52,34,17,8,eff,50
561,54,61,15,7,eff,50
562,53,92,18,10,eff,50
563,56,80,18,6,eff,50
564,45,2,6,4,eff,50
565,77,75,51,65,eff,50
566,51,6,21,5,eff,50
567,67,24,22,10,eff,50
568,41,14,3,3,eff,50
569,69,92,40,12,eff,50
570,46,92,6,6,eff,50
571,52,61,14,6,eff,50
572,55,61,16,7,eff,50
573,56,7,18,6,eff,50
574,45,14,7,3,eff,50
575,67,93,30,6,eff,50
576,61,79,9,6,eff,50
577,53,13,13,4,eff,50
578,40,19,7,2,eff,50
579,71,21,86,14,eff,50
580,46,17,3,4,eff,50
581,46,24,9,3,eff,50
582,44,43,7,3,eff,50
583,43,61,4,7,eff,50
584,48,80,11,5,eff,50
585,72,3,118,36,eff,50
586,36,41,2,1,eff,50
587,60,21,20,8,eff,50
588,67,14,4,6,eff,50
589,50,87,15,8,eff,50
590,69,61,49,10,eff,50
591,60,46,20,6,eff,50
592,51,22,9,9,eff,50
593,43,89,3,4,eff,50
594,66,24,16,6,eff,50
595,55,43,13,5,eff,50
596,38,61,4,3,eff,50
597,45,61,9,4,eff,50
598,43,41,6,4,eff,50
599,64,87,13,7,eff,50
600,53,69,11,14,eff,50
601,74,46,144,10,eff,50
602,66,46,22,7,eff,50
