sim,time,trap.id,nmales,ntrees,type,lure
784,144,12,7735,182,redgrid,5
785,129,17,1487,107,redgrid,5
786,108,23,2030,406,redgrid,5
787,86,9,255,23,redgrid,5
788,151,20,2957,58,redgrid,5
789,128,17,2491,159,redgrid,5
790,134,14,1351,106,redgrid,5
791,159,19,3853,71,redgrid,5
792,131,16,1822,113,redgrid,5
793,87,15,255,16,redgrid,5
794,146,9,10013,227,redgrid,5
795,132,11,2213,132,redgrid,5
796,144,20,1736,48,redgrid,5
797,122,18,3516,604,redgrid,5
798,124,8,2015,152,redgrid,5
799,134,3,3230,151,redgrid,5
800,155,20,2445,42,redgrid,5
801,123,19,1166,39,redgrid,5
802,126,8,1606,108,redgrid,5
803,122,20,1159,44,redgrid,5
804,156,15,2578,58,redgrid,5
805,144,20,2978,51,redgrid,5
806,99,12,358,50,redgrid,5
807,114,17,3239,558,redgrid,5
808,115,20,1111,29,redgrid,5
809,101,16,565,280,redgrid,5
810,118,14,1164,56,redgrid,5
811,139,16,7690,913,redgrid,5
812,166,7,5330,111,redgrid,5
813,134,14,1485,122,redgrid,5
814,143,20,2090,41,redgrid,5
815,121,12,2091,135,redgrid,5
816,124,15,1432,55,redgrid,5
817,134,15,1576,44,redgrid,5
818,147,11,21834,925,redgrid,5
819,149,16,6933,170,redgrid,5
820,136,9,1485,109,redgrid,5
821,153,9,9656,323,redgrid,5
822,109,16,2422,417,redgrid,5
823,129,4,1736,96,redgrid,5
824,74,20,125,12,redgrid,5
825,155,20,4577,561,redgrid,5
826,145,20,1880,41,redgrid,5
827,127,14,1103,70,redgrid,5
828,116,20,563,32,redgrid,5
829,87,25,237,21,redgrid,5
830,103,19,300,23,redgrid,5
831,134,19,1608,44,redgrid,5
832,109,15,321,22,redgrid,5
833,160,20,3656,58,redgrid,5
834,140,12,3805,136,redgrid,5
835,140,8,2340,95,redgrid,5
836,158,19,2078,48,redgrid,5
837,126,4,1794,151,redgrid,5
838,115,16,3719,691,redgrid,5
839,75,20,158,11,redgrid,5
840,140,11,2987,139,redgrid,5
841,151,9,4099,147,redgrid,5
842,131,14,1167,47,redgrid,5
843,147,8,2510,172,redgrid,5
844,140,8,2556,137,redgrid,5
845,90,16,299,39,redgrid,5
846,115,20,935,30,redgrid,5
847,81,16,256,37,redgrid,5
848,133,8,2176,122,redgrid,5
849,132,9,1769,121,redgrid,5
850,166,8,5169,286,redgrid,5
851,130,9,2800,141,redgrid,5
852,118,9,950,88,redgrid,5
853,136,20,1416,128,redgrid,5
854,85,9,272,25,redgrid,5
855,163,12,9393,225,redgrid,5
856,148,15,2444,55,redgrid,5
857,149,9,3338,141,redgrid,5
858,144,20,10480,1007,redgrid,5
859,149,20,2976,57,redgrid,5
860,122,9,1931,148,redgrid,5
861,136,20,1539,35,redgrid,5
862,76,12,163,48,redgrid,5
863,111,10,858,109,redgrid,5
864,160,13,2894,58,redgrid,5
865,110,15,462,21,redgrid,5
866,125,16,4578,669,redgrid,5
867,152,12,4611,136,redgrid,5
868,92,15,311,24,redgrid,5
869,87,23,386,249,redgrid,5
870,176,4,4337,254,redgrid,5
871,82,3,249,19,redgrid,5
872,124,19,865,33,redgrid,5
873,126,20,1388,32,redgrid,5
874,128,20,1051,29,redgrid,5
875,162,20,1830,47,redgrid,5
876,127,15,1476,31,redgrid,5
877,97,9,364,40,redgrid,5
878,121,15,1166,34,redgrid,5
879,124,20,1242,29,redgrid,5
880,160,9,6056,203,redgrid,5
881,130,15,1602,32,redgrid,5
882,80,10,223,48,redgrid,5
883,135,20,1508,159,redgrid,5
884,109,18,2408,419,redgrid,5
885,107,21,1738,424,redgrid,5
886,127,21,6328,776,redgrid,5
887,140,11,2649,127,redgrid,5
888,87,20,270,16,redgrid,5
889,161,15,11887,220,redgrid,5
890,144,20,2317,50,redgrid,5
891,112,17,551,75,redgrid,5
892,148,4,9082,221,redgrid,5
893,150,20,4287,587,redgrid,5
894,132,9,2885,160,redgrid,5
895,78,20,205,15,redgrid,5
896,119,16,5503,670,redgrid,5
897,137,16,2878,154,redgrid,5
898,114,8,954,76,redgrid,5
899,130,9,2550,121,redgrid,5
900,169,12,11154,259,redgrid,5
901,97,14,351,31,redgrid,5
902,75,17,145,10,redgrid,5
903,102,19,368,27,redgrid,5
904,140,9,2691,132,redgrid,5
905,96,24,323,18,redgrid,5
906,101,25,629,333,redgrid,5
907,131,9,4315,175,redgrid,5
908,127,9,2603,125,redgrid,5
909,118,20,1033,62,redgrid,5
910,140,9,3367,147,redgrid,5
911,81,14,254,20,redgrid,5
912,86,8,261,18,redgrid,5
913,162,17,9552,216,redgrid,5
914,140,20,1874,45,redgrid,5
915,174,20,3147,70,redgrid,5
916,93,10,303,38,redgrid,5
917,145,11,6358,181,redgrid,5
918,174,14,3135,86,redgrid,5
919,140,9,4125,159,redgrid,5
920,150,10,4792,146,redgrid,5
921,122,4,1421,118,redgrid,5
922,123,15,1432,193,redgrid,5
923,85,10,256,20,redgrid,5
924,127,10,1379,62,redgrid,5
925,108,15,590,65,redgrid,5
926,143,19,2081,50,redgrid,5
927,138,20,1017,36,redgrid,5
928,200,20,3968,393,redgrid,5
929,124,21,5077,617,redgrid,5
930,101,14,362,33,redgrid,5
931,102,20,322,14,redgrid,5
932,130,3,958,93,redgrid,5
933,145,16,10024,780,redgrid,5
934,98,25,467,252,redgrid,5
935,146,17,6029,152,redgrid,5
936,155,14,4112,108,redgrid,5
937,120,19,1457,216,redgrid,5
938,83,8,291,14,redgrid,5
939,117,8,1203,74,redgrid,5
940,88,17,335,34,redgrid,5
941,160,19,2253,55,redgrid,5
942,146,17,5399,169,redgrid,5
943,187,20,2536,71,redgrid,5
944,79,20,212,15,redgrid,5
945,109,8,669,49,redgrid,5
946,147,4,2849,245,redgrid,5
947,166,8,2907,161,redgrid,5
948,150,10,2366,45,redgrid,5
949,157,11,7550,190,redgrid,5
950,151,15,2123,69,redgrid,5
951,175,24,9564,891,redgrid,5
952,159,20,2773,59,redgrid,5
953,157,20,2194,58,redgrid,5
954,85,16,260,33,redgrid,5
955,106,20,323,24,redgrid,5
956,128,19,1323,30,redgrid,5
957,65,20,15,6,redgrid,5
958,148,11,1384,74,redgrid,5
959,92,15,303,15,redgrid,5
960,151,20,2140,37,redgrid,5
961,86,20,254,16,redgrid,5
962,132,4,842,83,redgrid,5
963,180,8,4411,198,redgrid,5
964,139,20,1630,35,redgrid,5
965,83,13,261,17,redgrid,5
966,129,20,1253,31,redgrid,5
967,132,15,1169,90,redgrid,5
968,100,5,415,46,redgrid,5
969,125,12,1473,111,redgrid,5
970,157,17,9814,215,redgrid,5
971,130,17,1774,100,redgrid,5
972,95,20,263,14,redgrid,5
973,149,16,13795,784,redgrid,5
974,109,16,2377,421,redgrid,5
975,125,17,4747,701,redgrid,5
976,152,5,5919,244,redgrid,5
977,86,8,233,24,redgrid,5
978,152,20,2155,50,redgrid,5
979,152,8,3802,199,redgrid,5
980,142,22,3321,144,redgrid,5
981,143,14,2174,75,redgrid,5
982,115,11,819,85,redgrid,5
983,92,7,313,48,redgrid,5
984,204,20,4328,85,redgrid,5
985,143,9,6046,172,redgrid,5
986,143,4,5075,228,redgrid,5
987,111,9,743,82,redgrid,5
988,132,15,1115,49,redgrid,5
989,97,20,273,20,redgrid,5
990,126,6,1470,130,redgrid,5
991,103,15,291,20,redgrid,5
992,124,18,1603,102,redgrid,5
993,130,13,2659,155,redgrid,5
994,151,19,2721,53,redgrid,5
995,123,15,889,25,redgrid,5
996,189,20,3793,79,redgrid,5
997,196,19,6370,148,redgrid,5
998,151,15,3283,39,redgrid,5
999,126,10,844,47,redgrid,5
1000,150,8,6147,143,redgrid,5
