sim,time,trap.id,nmales,ntrees,type,lure
418,43,29,6,3,ineff,50
419,57,78,15,5,ineff,50
420,50,51,17,8,ineff,50
421,68,51,30,13,ineff,50
422,60,60,12,7,ineff,50
423,36,29,1,3,ineff,50
424,72,50,109,11,ineff,50
425,53,70,8,5,ineff,50
426,50,30,16,5,ineff,50
427,64,60,15,7,ineff,50
428,80,81,298,197,ineff,50
429,54,42,11,10,ineff,50
430,40,49,3,2,ineff,50
431,55,90,6,7,ineff,50
432,44,70,5,2,ineff,50
433,51,10,17,10,ineff,50
434,63,69,9,6,ineff,50
435,53,27,16,7,ineff,50
436,43,28,6,1,ineff,50
437,68,81,41,12,ineff,50
438,50,58,15,4,ineff,50
439,41,27,3,3,ineff,50
440,66,80,9,5,ineff,50
441,64,48,12,5,ineff,50
442,73,70,116,12,ineff,50
443,57,19,19,15,ineff,50
444,55,70,10,7,ineff,50
445,49,80,6,4,ineff,50
446,73,100,35,33,ineff,50
447,64,16,12,5,ineff,50
448,53,69,24,8,ineff,50
449,52,62,6,9,ineff,50
450,49,7,6,7,ineff,50
451,73,60,120,12,ineff,50
452,57,49,17,6,ineff,50
453,46,17,7,5,ineff,50
454,48,42,4,5,ineff,50
455,52,14,15,9,ineff,50
456,56,70,13,7,ineff,50
457,43,39,4,3,ineff,50
458,73,71,34,29,ineff,50
459,51,51,18,8,ineff,50
460,41,70,4,3,ineff,50
461,60,18,9,15,ineff,50
462,45,39,6,5,ineff,50
463,49,29,6,3,ineff,50
464,50,60,17,6,ineff,50
465,38,39,3,1,ineff,50
466,47,23,5,5,ineff,50
467,69,70,55,55,ineff,50
468,61,70,14,9,ineff,50
469,50,70,16,7,ineff,50
470,68,17,47,11,ineff,50
471,44,9,3,5,ineff,50
472,48,30,5,3,ineff,50
473,41,61,2,2,ineff,50
474,44,27,6,3,ineff,50
475,57,52,9,6,ineff,50
476,52,60,10,8,ineff,50
477,81,91,294,195,ineff,50
478,56,61,13,6,ineff,50
479,39,27,1,3,ineff,50
480,40,60,2,3,ineff,50
481,53,38,11,7,ineff,50
482,61,63,15,10,ineff,50
483,53,9,12,11,ineff,50
484,68,52,36,13,ineff,50
485,50,19,8,10,ineff,50
486,42,29,3,4,ineff,50
487,51,60,12,4,ineff,50
488,45,27,8,2,ineff,50
489,42,10,3,2,ineff,50
490,48,71,14,5,ineff,50
491,76,48,142,10,ineff,50
492,67,70,14,8,ineff,50
493,52,60,13,8,ineff,50
494,55,70,15,5,ineff,50
495,66,95,8,12,ineff,50
496,57,18,12,6,ineff,50
497,54,16,11,9,ineff,50
498,53,49,15,5,ineff,50
499,66,17,18,5,ineff,50
500,48,22,3,3,ineff,50
501,54,29,10,7,ineff,50
502,50,60,18,6,ineff,50
503,55,90,8,6,ineff,50
504,53,19,14,8,ineff,50
505,54,8,15,5,ineff,50
506,42,29,2,4,ineff,50
507,57,60,19,7,ineff,50
508,59,50,15,4,ineff,50
509,56,8,13,17,ineff,50
510,73,62,117,28,ineff,50
511,49,50,6,5,ineff,50
512,37,17,1,2,ineff,50
513,42,70,3,3,ineff,50
514,57,29,13,8,ineff,50
515,63,9,9,8,ineff,50
516,57,20,18,6,ineff,50
517,42,61,6,6,ineff,50
518,52,70,14,5,ineff,50
519,57,9,11,8,ineff,50
520,42,71,10,3,ineff,50
521,45,30,8,4,ineff,50
522,43,69,5,3,ineff,50
523,62,39,16,5,ineff,50
524,55,69,15,7,ineff,50
525,42,8,4,7,ineff,50
526,44,40,4,2,ineff,50
527,37,28,2,3,ineff,50
528,69,59,54,11,ineff,50
529,54,20,18,15,ineff,50
530,52,28,12,10,ineff,50
531,55,16,10,8,ineff,50
532,47,44,3,7,ineff,50
533,38,71,3,1,ineff,50
534,55,72,14,5,ineff,50
535,61,31,16,10,ineff,50
536,50,29,11,5,ineff,50
537,54,50,18,5,ineff,50
538,47,29,7,5,ineff,50
539,61,53,8,9,ineff,50
540,60,70,17,6,ineff,50
541,42,9,3,6,ineff,50
542,50,19,18,11,ineff,50
543,51,38,12,6,ineff,50
544,53,62,15,7,ineff,50
545,38,29,2,3,ineff,50
546,61,70,15,8,ineff,50
547,60,8,14,9,ineff,50
548,53,61,18,11,ineff,50
549,67,17,24,12,ineff,50
550,71,60,97,13,ineff,50
551,37,29,1,3,ineff,50
552,45,90,7,4,ineff,50
553,53,69,17,7,ineff,50
554,79,7,188,9,ineff,50
555,51,70,10,6,ineff,50
556,69,70,46,11,ineff,50
557,53,70,8,3,ineff,50
558,73,52,116,25,ineff,50
559,71,90,21,28,ineff,50
560,45,61,4,3,ineff,50
561,49,20,5,5,ineff,50
562,54,70,23,11,ineff,50
563,41,80,4,2,ineff,50
564,52,70,13,6,ineff,50
565,70,8,60,30,ineff,50
566,50,70,22,9,ineff,50
567,46,40,6,4,ineff,50
568,60,70,7,8,ineff,50
569,46,51,4,3,ineff,50
570,73,70,119,12,ineff,50
571,41,51,5,3,ineff,50
572,50,18,14,2,ineff,50
573,50,30,14,9,ineff,50
574,38,50,4,1,ineff,50
575,40,29,2,2,ineff,50
576,45,70,5,3,ineff,50
577,72,52,97,29,ineff,50
578,58,20,14,8,ineff,50
579,53,51,13,10,ineff,50
580,58,16,16,11,ineff,50
581,65,80,21,5,ineff,50
582,54,72,6,9,ineff,50
583,53,70,11,5,ineff,50
584,38,18,1,2,ineff,50
585,53,61,10,9,ineff,50
586,44,29,3,2,ineff,50
587,62,73,15,8,ineff,50
588,70,46,82,12,ineff,50
589,59,6,13,7,ineff,50
590,62,13,14,9,ineff,50
591,50,51,19,14,ineff,50
592,52,51,20,11,ineff,50
593,46,80,5,2,ineff,50
594,61,9,21,4,ineff,50
595,57,69,15,7,ineff,50
596,45,70,6,4,ineff,50
597,69,60,58,9,ineff,50
598,70,19,60,25,ineff,50
599,68,58,31,10,ineff,50
600,47,51,7,5,ineff,50
601,65,38,14,5,ineff,50
602,40,60,2,2,ineff,50
603,37,10,5,2,ineff,50
604,74,70,136,13,ineff,50
605,68,59,34,10,ineff,50
606,69,17,45,21,ineff,50
607,52,49,15,6,ineff,50
608,71,80,17,19,ineff,50
609,60,72,14,8,ineff,50
610,68,69,24,8,ineff,50
611,50,19,12,10,ineff,50
612,43,29,2,3,ineff,50
613,46,60,7,6,ineff,50
614,63,16,6,12,ineff,50
615,61,73,11,7,ineff,50
616,55,69,7,7,ineff,50
617,71,60,76,12,ineff,50
618,72,70,104,12,ineff,50
619,66,15,11,8,ineff,50
620,49,16,9,4,ineff,50
621,58,68,17,6,ineff,50
622,54,48,16,5,ineff,50
623,43,19,5,3,ineff,50
624,53,29,9,8,ineff,50
625,57,62,17,5,ineff,50
626,51,17,14,9,ineff,50
627,55,10,10,12,ineff,50
628,61,50,12,10,ineff,50
629,56,41,14,8,ineff,50
630,51,90,15,7,ineff,50
631,47,51,9,5,ineff,50
632,52,60,11,7,ineff,50
633,51,52,11,6,ineff,50
634,50,60,7,4,ineff,50
635,50,27,18,7,ineff,50
636,44,37,5,2,ineff,50
637,46,7,6,7,ineff,50
