sim,time,trap.id,nmales,ntrees,type,lure
503,111,64,194,43,ineff2,20
504,79,46,224,30,ineff2,20
505,151,72,13446,259,ineff2,20
506,70,59,56,13,ineff2,20
507,115,72,1053,80,ineff2,20
508,102,53,333,47,ineff2,20
509,56,41,16,7,ineff2,20
510,142,13,4426,147,ineff2,20
511,99,24,285,24,ineff2,20
512,80,16,269,16,ineff2,20
513,55,41,2,3,ineff2,20
514,143,13,2838,105,ineff2,20
515,49,38,5,6,ineff2,20
516,86,84,257,21,ineff2,20
517,147,25,3388,178,ineff2,20
518,144,13,4312,240,ineff2,20
519,47,38,3,6,ineff2,20
520,157,28,5162,221,ineff2,20
521,149,13,5439,138,ineff2,20
522,78,49,203,40,ineff2,20
523,78,41,212,26,ineff2,20
524,66,82,19,9,ineff2,20
525,84,99,287,37,ineff2,20
526,70,68,69,14,ineff2,20
527,74,46,136,25,ineff2,20
528,62,16,15,7,ineff2,20
529,154,55,4499,272,ineff2,20
530,77,60,68,53,ineff2,20
531,71,2,73,10,ineff2,20
532,122,72,2495,136,ineff2,20
533,70,84,65,10,ineff2,20
534,50,91,10,5,ineff2,20
535,148,99,3671,211,ineff2,20
536,72,5,109,11,ineff2,20
537,55,46,9,13,ineff2,20
538,78,68,195,18,ineff2,20
539,87,58,274,14,ineff2,20
540,122,28,705,42,ineff2,20
541,161,13,4867,292,ineff2,20
542,56,68,9,12,ineff2,20
543,50,24,17,6,ineff2,20
544,39,16,3,4,ineff2,20
545,136,13,1395,95,ineff2,20
546,210,16,28976,505,ineff2,20
547,51,16,14,8,ineff2,20
548,80,54,240,39,ineff2,20
549,56,69,10,9,ineff2,20
550,49,49,10,7,ineff2,20
551,68,16,43,11,ineff2,20
552,163,2,4003,141,ineff2,20
553,81,56,269,35,ineff2,20
554,137,43,4007,204,ineff2,20
555,76,59,178,13,ineff2,20
556,44,80,8,6,ineff2,20
557,74,57,34,37,ineff2,20
558,76,96,184,29,ineff2,20
559,71,59,113,12,ineff2,20
560,71,49,90,28,ineff2,20
561,60,41,8,7,ineff2,20
562,72,2,117,10,ineff2,20
563,84,82,253,21,ineff2,20
564,72,65,113,10,ineff2,20
565,77,2,192,16,ineff2,20
566,57,69,17,5,ineff2,20
567,55,97,17,5,ineff2,20
568,66,97,27,5,ineff2,20
569,91,13,301,18,ineff2,20
570,75,46,137,32,ineff2,20
571,61,16,6,12,ineff2,20
572,70,31,63,9,ineff2,20
573,54,62,5,8,ineff2,20
574,70,59,70,7,ineff2,20
575,59,16,18,3,ineff2,20
576,166,10,6737,152,ineff2,20
577,76,5,164,16,ineff2,20
578,67,84,32,6,ineff2,20
579,73,16,132,10,ineff2,20
580,72,16,90,12,ineff2,20
581,70,57,15,17,ineff2,20
582,71,47,94,16,ineff2,20
583,82,65,269,15,ineff2,20
584,152,72,10327,242,ineff2,20
585,74,50,36,52,ineff2,20
586,50,53,10,6,ineff2,20
587,133,16,3377,154,ineff2,20
588,137,13,1709,102,ineff2,20
589,73,30,27,41,ineff2,20
590,139,72,4984,202,ineff2,20
591,146,99,3331,196,ineff2,20
592,135,55,2433,110,ineff2,20
593,74,96,37,40,ineff2,20
594,147,13,7407,220,ineff2,20
595,50,56,10,6,ineff2,20
596,50,46,6,10,ineff2,20
597,72,75,23,34,ineff2,20
598,155,5,3744,231,ineff2,20
599,139,70,3228,189,ineff2,20
600,152,65,6014,293,ineff2,20
601,78,91,207,33,ineff2,20
602,77,16,172,12,ineff2,20
603,139,13,2010,103,ineff2,20
604,76,5,176,14,ineff2,20
605,82,72,275,54,ineff2,20
606,78,59,186,11,ineff2,20
607,106,84,354,54,ineff2,20
608,145,58,3117,146,ineff2,20
609,57,54,12,6,ineff2,20
610,72,23,102,8,ineff2,20
611,68,20,41,10,ineff2,20
612,70,61,68,3,ineff2,20
613,71,80,19,24,ineff2,20
614,60,68,15,7,ineff2,20
615,108,68,364,82,ineff2,20
616,134,16,2386,142,ineff2,20
617,75,91,139,30,ineff2,20
618,47,41,11,5,ineff2,20
619,54,68,16,4,ineff2,20
620,154,72,11269,233,ineff2,20
621,147,9,3972,236,ineff2,20
622,68,34,34,6,ineff2,20
623,124,72,1837,89,ineff2,20
624,71,69,73,14,ineff2,20
625,96,60,388,54,ineff2,20
626,165,13,18727,401,ineff2,20
627,85,46,249,43,ineff2,20
628,102,13,319,22,ineff2,20
629,64,44,10,8,ineff2,20
630,77,56,72,52,ineff2,20
631,68,16,32,10,ineff2,20
632,65,72,10,5,ineff2,20
633,67,96,19,16,ineff2,20
634,131,16,2316,154,ineff2,20
635,71,54,86,20,ineff2,20
636,78,49,220,33,ineff2,20
637,43,41,3,6,ineff2,20
638,214,28,19471,431,ineff2,20
639,175,58,24860,526,ineff2,20
640,77,64,188,30,ineff2,20
641,101,4,306,15,ineff2,20
642,165,72,10176,312,ineff2,20
643,88,41,270,44,ineff2,20
644,275,16,27677,451,ineff2,20
645,124,55,3031,135,ineff2,20
646,117,55,1587,124,ineff2,20
647,174,13,11672,269,ineff2,20
648,53,97,22,5,ineff2,20
649,71,20,76,13,ineff2,20
650,104,68,336,45,ineff2,20
651,73,58,127,16,ineff2,20
652,42,49,5,3,ineff2,20
653,55,8,22,7,ineff2,20
654,74,88,137,10,ineff2,20
655,74,56,119,28,ineff2,20
656,85,88,247,14,ineff2,20
657,159,44,4771,248,ineff2,20
658,75,16,149,16,ineff2,20
659,93,68,333,56,ineff2,20
660,64,73,16,6,ineff2,20
661,77,8,203,13,ineff2,20
662,78,30,247,178,ineff2,20
663,77,61,181,13,ineff2,20
664,113,92,1036,90,ineff2,20
665,78,65,215,13,ineff2,20
666,67,46,32,12,ineff2,20
667,78,87,211,13,ineff2,20
668,112,23,508,79,ineff2,20
669,101,2,379,38,ineff2,20
670,143,28,6583,204,ineff2,20
671,79,97,230,13,ineff2,20
672,143,99,8712,257,ineff2,20
673,36,65,1,2,ineff2,20
674,105,22,337,20,ineff2,20
675,76,91,170,29,ineff2,20
676,75,24,129,13,ineff2,20
